,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
252506,11493,NUM,",",NP,",",NP,16,",",Trapp,",",Penna.,"NUM_,",",_,",",_NP",N
252507,11493,",",NP,",",NP,",",",",Trapp,",",Penna.,",",",_NP",NP_NP,"NP_,",","
252508,11493,NP,",",NP,",",VG,Trapp,",",Penna.,",",showing,"NP_,",",_,",",_VG",N
252509,11493,",",NP,",",VG,DET,",",Penna.,",",showing,a,",_NP",NP_VG,VG_DET,","
252510,11493,NP,",",VG,DET,NP,Penna.,",",showing,a,Keeshond,"NP_,",",_DET",DET_NP,VG
252511,11493,",",VG,DET,NP,V,",",showing,a,Keeshond,was,",_VG",VG_NP,NP_V,DET
252512,11493,VG,DET,NP,V,NUM,showing,a,Keeshond,was,4th,VG_DET,DET_V,V_NUM,N
252513,11493,DET,NP,V,NUM,.,a,Keeshond,was,4th,.,DET_NP,NP_NUM,NUM_.,V
252514,11493,NP,V,NUM,.,end,Keeshond,was,4th,.,,NP_V,V_.,._end,NUM
252515,11493,V,NUM,.,end,end,was,4th,.,,,V_NUM,NUM_end,end_end,N
253615,11543,start,start,VN,CNJ,DET,,,Developed,as,a,start_start,start_CNJ,CNJ_DET,N
253616,11543,start,VN,CNJ,DET,N,,Developed,as,a,result,start_VN,VN_DET,DET_N,CNJ
253617,11543,VN,CNJ,DET,N,P,Developed,as,a,result,of,VN_CNJ,CNJ_N,N_P,DET
253618,11543,CNJ,DET,N,P,DET,as,a,result,of,the,CNJ_DET,DET_P,P_DET,N
253619,11543,DET,N,P,DET,ADJ,a,result,of,the,multi-purpose,DET_N,N_DET,DET_ADJ,P
253620,11543,N,P,DET,ADJ,N,result,of,the,multi-purpose,resources,N_P,P_ADJ,ADJ_N,DET
253621,11543,P,DET,ADJ,N,N,of,the,multi-purpose,resources,control,P_DET,DET_N,N_N,N
253622,11543,DET,ADJ,N,N,N,the,multi-purpose,resources,control,program,DET_ADJ,ADJ_N,N_N,N
253623,11543,ADJ,N,N,N,P,multi-purpose,resources,control,program,of,ADJ_N,N_N,N_P,V
253624,11543,N,N,N,P,DET,resources,control,program,of,the,N_N,N_P,P_DET,N
253625,11543,N,N,P,DET,N,control,program,of,the,government,N_N,N_DET,DET_N,P
253626,11543,N,P,DET,N,",",program,of,the,government,",",N_P,P_N,"N_,",DET
253627,11543,P,DET,N,",",ADJ,of,the,government,",",vast,P_DET,"DET_,",",_ADJ",N
253628,11543,DET,N,",",ADJ,",",the,government,",",vast,",",DET_N,N_ADJ,"ADJ_,",","
253629,11543,N,",",ADJ,",",ADJ,government,",",vast,",",man-made,"N_,",",_,",",_ADJ",ADJ
253630,11543,",",ADJ,",",ADJ,N,",",vast,",",man-made,bodies,",_ADJ",ADJ_ADJ,ADJ_N,","
253631,11543,ADJ,",",ADJ,N,P,vast,",",man-made,bodies,of,"ADJ_,",",_N",N_P,ADJ
253632,11543,",",ADJ,N,P,N,",",man-made,bodies,of,water,",_ADJ",ADJ_P,P_N,N
253633,11543,ADJ,N,P,N,V,man-made,bodies,of,water,represent,ADJ_N,N_N,N_V,P
253634,11543,N,P,N,V,DET,bodies,of,water,represent,a,N_P,P_V,V_DET,N
253635,11543,P,N,V,DET,N,of,water,represent,a,kind,P_N,N_DET,DET_N,V
253636,11543,N,V,DET,N,P,water,represent,a,kind,of,N_V,V_N,N_P,DET
253637,11543,V,DET,N,P,ADJ,represent,a,kind,of,glorious,V_DET,DET_P,P_ADJ,N
253638,11543,DET,N,P,ADJ,N,a,kind,of,glorious,fringe,DET_N,N_ADJ,ADJ_N,P
253639,11543,N,P,ADJ,N,N,kind,of,glorious,fringe,benefit,N_P,P_N,N_N,ADJ
253640,11543,P,ADJ,N,N,",",of,glorious,fringe,benefit,",",P_ADJ,ADJ_N,"N_,",N
253641,11543,ADJ,N,N,",",VG,glorious,fringe,benefit,",",providing,ADJ_N,"N_,",",_VG",N
253642,11543,N,N,",",VG,VG,fringe,benefit,",",providing,boating,N_N,N_VG,VG_VG,","
253643,11543,N,",",VG,VG,CNJ,benefit,",",providing,boating,and,"N_,",",_VG",VG_CNJ,VG
253644,11543,",",VG,VG,CNJ,VG,",",providing,boating,and,fishing,",_VG",VG_CNJ,CNJ_VG,N
253645,11543,VG,VG,CNJ,VG,N,providing,boating,and,fishing,havens,VG_VG,VG_VG,VG_N,CNJ
253646,11543,VG,CNJ,VG,N,DET,boating,and,fishing,havens,all,VG_CNJ,CNJ_N,N_DET,N
253647,11543,CNJ,VG,N,DET,P,and,fishing,havens,all,over,CNJ_VG,VG_DET,DET_P,N
253648,11543,VG,N,DET,P,DET,fishing,havens,all,over,the,VG_N,N_P,P_DET,DET
253649,11543,N,DET,P,DET,N,havens,all,over,the,country,N_DET,DET_DET,DET_N,P
253650,11543,DET,P,DET,N,.,all,over,the,country,.,DET_P,P_N,N_.,DET
253651,11543,P,DET,N,.,end,over,the,country,.,,P_DET,DET_.,._end,N
253652,11543,DET,N,.,end,end,the,country,.,,,DET_N,N_end,end_end,.
256282,11661,start,start,P,DET,N,,,In,other,instances,start_start,start_DET,DET_N,P
256283,11661,start,P,DET,N,WH,,In,other,instances,where,start_P,P_N,N_WH,DET
256284,11661,P,DET,N,WH,EX,In,other,instances,where,there,P_DET,DET_WH,WH_EX,N
256285,11661,DET,N,WH,EX,V,other,instances,where,there,is,DET_N,N_EX,EX_V,WH
256286,11661,N,WH,EX,V,DET,instances,where,there,is,no,N_WH,WH_V,V_DET,EX
256287,11661,WH,EX,V,DET,ADJ,where,there,is,no,automatic,WH_EX,EX_DET,DET_ADJ,V
256288,11661,EX,V,DET,ADJ,N,there,is,no,automatic,block,EX_V,V_ADJ,ADJ_N,DET
256289,11661,V,DET,ADJ,N,N,is,no,automatic,block,signaling,V_DET,DET_N,N_N,ADJ
256290,11661,DET,ADJ,N,N,",",no,automatic,block,signaling,",",DET_ADJ,ADJ_N,"N_,",N
256291,11661,ADJ,N,N,",",DET,automatic,block,signaling,",",the,ADJ_N,"N_,",",_DET",N
256292,11661,N,N,",",DET,ADJ,block,signaling,",",the,distant,N_N,N_DET,DET_ADJ,","
256293,11661,N,",",DET,ADJ,V,signaling,",",the,distant,has,"N_,",",_ADJ",ADJ_V,DET
256294,11661,",",DET,ADJ,V,ADV,",",the,distant,has,only,",_DET",DET_V,V_ADV,ADJ
256295,11661,DET,ADJ,V,ADV,ADJ,the,distant,has,only,green,DET_ADJ,ADJ_ADV,ADV_ADJ,N
256296,11661,ADJ,V,ADV,ADJ,CNJ,distant,has,only,green,and,ADJ_V,V_ADJ,ADJ_CNJ,DET
256297,11661,V,ADV,ADJ,CNJ,ADJ,has,only,green,and,yellow,V_ADV,ADV_CNJ,CNJ_ADJ,N
256298,11661,ADV,ADJ,CNJ,ADJ,N,only,green,and,yellow,aspects,ADV_ADJ,ADJ_ADJ,ADJ_N,CNJ
256299,11661,ADJ,CNJ,ADJ,N,.,green,and,yellow,aspects,.,ADJ_CNJ,CNJ_N,N_.,ADJ
256300,11661,CNJ,ADJ,N,.,end,and,yellow,aspects,.,,CNJ_ADJ,ADJ_.,._end,N
256301,11661,ADJ,N,.,end,end,yellow,aspects,.,,,ADJ_N,N_end,end_end,.
260020,11874,start,start,DET,N,P,,,Any,fraction,of,start_start,start_N,N_P,DET
260021,11874,start,DET,N,P,DET,,Any,fraction,of,an,start_DET,DET_P,P_DET,N
260022,11874,DET,N,P,DET,N,Any,fraction,of,an,inch,DET_N,N_DET,DET_N,P
260023,11874,N,P,DET,N,VN,fraction,of,an,inch,involved,N_P,P_N,N_VN,DET
260024,11874,P,DET,N,VN,P,of,an,inch,involved,in,P_DET,DET_VN,VN_P,N
260025,11874,DET,N,VN,P,DET,an,inch,involved,in,the,DET_N,N_P,P_DET,N
260026,11874,N,VN,P,DET,N,inch,involved,in,the,measurement,N_VN,VN_DET,DET_N,P
260027,11874,VN,P,DET,N,MOD,involved,in,the,measurement,must,VN_P,P_N,N_MOD,DET
260028,11874,P,DET,N,MOD,V,in,the,measurement,must,be,P_DET,DET_MOD,MOD_V,N
260029,11874,DET,N,MOD,V,VN,the,measurement,must,be,converted,DET_N,N_V,V_VN,MOD
260030,11874,N,MOD,V,VN,P,measurement,must,be,converted,to,N_MOD,MOD_VN,VN_P,V
260031,11874,MOD,V,VN,P,DET,must,be,converted,to,a,MOD_V,V_P,P_DET,VN
260032,11874,V,VN,P,DET,N,be,converted,to,a,decimal,V_VN,VN_DET,DET_N,P
260033,11874,VN,P,DET,N,N,converted,to,a,decimal,equivalent,VN_P,P_N,N_N,DET
260034,11874,P,DET,N,N,TO,to,a,decimal,equivalent,to,P_DET,DET_N,N_TO,N
260035,11874,DET,N,N,TO,V,a,decimal,equivalent,to,simplify,DET_N,N_TO,TO_V,N
260036,11874,N,N,TO,V,DET,decimal,equivalent,to,simplify,the,N_N,N_V,V_DET,P
260037,11874,N,TO,V,DET,N,equivalent,to,simplify,the,mathematics,N_TO,TO_DET,DET_N,V
260038,11874,TO,V,DET,N,.,to,simplify,the,mathematics,.,TO_V,V_N,N_.,DET
260039,11874,V,DET,N,.,end,simplify,the,mathematics,.,,V_DET,DET_.,._end,N
260040,11874,DET,N,.,end,end,the,mathematics,.,,,DET_N,N_end,end_end,.
261359,11946,start,start,N,N,(,,,Hickory,Ash,(,start_start,start_N,N_(,N
261360,11946,start,N,N,(,NP,,Hickory,Ash,(,Titan,start_N,N_(,(_NP,N
261361,11946,N,N,(,NP,NP,Hickory,Ash,(,Titan,Hanover-Misty,N_N,N_NP,NP_NP,(
261362,11946,N,(,NP,NP,NP,Ash,(,Titan,Hanover-Misty,Hanover,N_(,(_NP,NP_NP,NP
261363,11946,(,NP,NP,NP,),(,Titan,Hanover-Misty,Hanover,),(_NP,NP_NP,NP_),NP
261364,11946,NP,NP,NP,),P,Titan,Hanover-Misty,Hanover,),in,NP_NP,NP_),)_P,NP
261365,11946,NP,NP,),P,NUM,Hanover-Misty,Hanover,),in,2:35,NP_NP,NP_P,P_NUM,)
261366,11946,NP,),P,NUM,.,Hanover,),in,2:35,.,NP_),)_NUM,NUM_.,P
261367,11946,),P,NUM,.,end,),in,2:35,.,,)_P,P_.,._end,NUM
261368,11946,P,NUM,.,end,end,in,2:35,.,,,P_NUM,NUM_end,end_end,.
261662,11973,start,start,N,NP,(,,,Trader,Rich,(,start_start,start_NP,NP_(,CNJ
261663,11973,start,N,NP,(,NP,,Trader,Rich,(,Worthy,start_N,N_(,(_NP,NP
261664,11973,N,NP,(,NP,NP,Trader,Rich,(,Worthy,Boy-Marquita,N_NP,NP_NP,NP_NP,(
261665,11973,NP,(,NP,NP,NP,Rich,(,Worthy,Boy-Marquita,Hanover,NP_(,(_NP,NP_NP,NP
261666,11973,(,NP,NP,NP,),(,Worthy,Boy-Marquita,Hanover,),(_NP,NP_NP,NP_),NP
261667,11973,NP,NP,NP,),NUM,Worthy,Boy-Marquita,Hanover,),2:37,NP_NP,NP_),)_NUM,NP
261668,11973,NP,NP,),NUM,.,Boy-Marquita,Hanover,),2:37,;,NP_NP,NP_NUM,NUM_.,)
261669,11973,NP,),NUM,.,.,Hanover,),2:37,;,;,NP_),)_.,._.,NUM
261670,11973,),NUM,.,.,end,),2:37,;,;,,)_NUM,NUM_.,._end,.
261671,11973,NUM,.,.,end,end,2:37,;,;,,,NUM_.,._end,end_end,.
261908,11987,start,start,DET,ADJ,VD,,,Those,responsible,included,start_start,start_ADJ,ADJ_VD,DET
261909,11987,start,DET,ADJ,VD,NP,,Those,responsible,included,Stardel,start_DET,DET_VD,VD_NP,ADJ
261910,11987,DET,ADJ,VD,NP,NP,Those,responsible,included,Stardel,Hanover,DET_ADJ,ADJ_NP,NP_NP,N
261911,11987,ADJ,VD,NP,NP,(,responsible,included,Stardel,Hanover,(,ADJ_VD,VD_NP,NP_(,P
261912,11987,VD,NP,NP,(,N,included,Stardel,Hanover,(,Star's,VD_NP,NP_(,(_N,NP
261913,11987,NP,NP,(,N,NP,Stardel,Hanover,(,Star's,Pride-Starlette,NP_NP,NP_N,N_NP,(
261914,11987,NP,(,N,NP,NP,Hanover,(,Star's,Pride-Starlette,Hanover,NP_(,(_NP,NP_NP,N
261915,11987,(,N,NP,NP,),(,Star's,Pride-Starlette,Hanover,),(_N,N_NP,NP_),NP
261916,11987,N,NP,NP,),",",Star's,Pride-Starlette,Hanover,),",",N_NP,NP_),")_,",NP
261917,11987,NP,NP,),",",NUM,Pride-Starlette,Hanover,),",",2:30-:34.3,NP_NP,"NP_,",",_NUM",)
261918,11987,NP,),",",NUM,.,Hanover,),",",2:30-:34.3,;,NP_),)_NUM,NUM_.,","
261919,11987,),",",NUM,.,.,),",",2:30-:34.3,;,;,")_,",",_.",._.,N
261920,11987,",",NUM,.,.,end,",",2:30-:34.3,;,;,,",_NUM",NUM_.,._end,.
261921,11987,NUM,.,.,end,end,2:30-:34.3,;,;,,,NUM_.,._end,end_end,.
263862,12086,start,start,ADJ,N,V,,,High,Standard,has,start_start,start_N,N_V,ADJ
263863,12086,start,ADJ,N,V,VN,,High,Standard,has,introduced,start_ADJ,ADJ_V,V_VN,N
263864,12086,ADJ,N,V,VN,DET,High,Standard,has,introduced,a,ADJ_N,N_VN,VN_DET,V
263865,12086,N,V,VN,DET,end,Standard,has,introduced,a,,N_V,V_DET,DET_end,VN
263866,12086,V,VN,DET,end,end,has,introduced,a,,,V_VN,VN_end,end_end,DET
264601,12126,start,start,N,N,V,,,Stock,design,is,start_start,start_N,N_V,N
264602,12126,start,N,N,V,ADJ,,Stock,design,is,excellent,start_N,N_V,V_ADJ,N
264603,12126,N,N,V,ADJ,",",Stock,design,is,excellent,",",N_N,N_ADJ,"ADJ_,",V
264604,12126,N,V,ADJ,",",CNJ,design,is,excellent,",",and,N_V,"V_,",",_CNJ",ADJ
264605,12126,V,ADJ,",",CNJ,DET,is,excellent,",",and,this,V_ADJ,ADJ_CNJ,CNJ_DET,N
264606,12126,ADJ,",",CNJ,DET,N,excellent,",",and,this,model,"ADJ_,",",_DET",DET_N,CNJ
264607,12126,",",CNJ,DET,N,V,",",and,this,model,is,",_CNJ",CNJ_N,N_V,DET
264608,12126,CNJ,DET,N,V,DET,and,this,model,is,a,CNJ_DET,DET_V,V_DET,N
264609,12126,DET,N,V,DET,ADJ,this,model,is,a,good,DET_N,N_DET,DET_ADJ,V
264610,12126,N,V,DET,ADJ,NUM,model,is,a,good,first,N_V,V_ADJ,ADJ_NUM,DET
264611,12126,V,DET,ADJ,NUM,N,is,a,good,first,gun,V_DET,DET_NUM,NUM_N,N
264612,12126,DET,ADJ,NUM,N,.,a,good,first,gun,.,DET_ADJ,ADJ_N,N_.,NUM
264613,12126,ADJ,NUM,N,.,end,good,first,gun,.,,ADJ_NUM,NUM_.,._end,N
264614,12126,NUM,N,.,end,end,first,gun,.,,,NUM_N,N_end,end_end,.
265034,12150,start,start,N,--,WH,,,Jet,--,which,start_start,start_--,--_WH,N
265035,12150,start,N,--,WH,PRO,,Jet,--,which,I,start_N,N_WH,WH_PRO,N
265036,12150,N,--,WH,PRO,VD,Jet,--,which,I,coupled,N_--,--_PRO,PRO_VD,WH
265037,12150,--,WH,PRO,VD,P,--,which,I,coupled,with,--_WH,WH_VD,VD_P,PRO
265038,12150,WH,PRO,VD,P,DET,which,I,coupled,with,the,WH_PRO,PRO_P,P_DET,VD
265039,12150,PRO,VD,P,DET,NP,I,coupled,with,the,Deerstalker,PRO_VD,VD_DET,DET_NP,P
265040,12150,VD,P,DET,NP,N,coupled,with,the,Deerstalker,carbine,VD_P,P_NP,NP_N,DET
265041,12150,P,DET,NP,N,CNJ,with,the,Deerstalker,carbine,as,P_DET,DET_N,N_CNJ,NP
265042,12150,DET,NP,N,CNJ,NUM,the,Deerstalker,carbine,as,one,DET_NP,NP_CNJ,CNJ_NUM,N
265043,12150,NP,N,CNJ,NUM,P,Deerstalker,carbine,as,one,of,NP_N,N_NUM,NUM_P,ADV
265044,12150,N,CNJ,NUM,P,DET,carbine,as,one,of,the,N_CNJ,CNJ_P,P_DET,PRO
265045,12150,CNJ,NUM,P,DET,N,as,one,of,the,year's,CNJ_NUM,NUM_DET,DET_N,P
265046,12150,NUM,P,DET,N,NUM,one,of,the,year's,two,NUM_P,P_N,N_NUM,DET
265047,12150,P,DET,N,NUM,ADJ,of,the,year's,two,biggest,P_DET,DET_NUM,NUM_ADJ,N
265048,12150,DET,N,NUM,ADJ,N,the,year's,two,biggest,developments,DET_N,N_ADJ,ADJ_N,N
265049,12150,N,NUM,ADJ,N,--,year's,two,biggest,developments,--,N_NUM,NUM_N,N_--,ADJ
265050,12150,NUM,ADJ,N,--,DET,two,biggest,developments,--,few,NUM_ADJ,ADJ_--,--_DET,N
265051,12150,ADJ,N,--,DET,ADJ,biggest,developments,--,few,significant,ADJ_N,N_DET,DET_ADJ,P
265052,12150,N,--,DET,ADJ,N,developments,--,few,significant,innovations,N_--,--_ADJ,ADJ_N,DET
265053,12150,--,DET,ADJ,N,VD,--,few,significant,innovations,appeared,--_DET,DET_N,N_VD,ADJ
265054,12150,DET,ADJ,N,VD,P,few,significant,innovations,appeared,among,DET_ADJ,ADJ_VD,VD_P,N
265055,12150,ADJ,N,VD,P,NUM,significant,innovations,appeared,among,1961's,ADJ_N,N_P,P_NUM,V
265056,12150,N,VD,P,NUM,N,innovations,appeared,among,1961's,handguns,N_VD,VD_NUM,NUM_N,P
265057,12150,VD,P,NUM,N,.,appeared,among,1961's,handguns,.,VD_P,P_N,N_.,DET
265058,12150,P,NUM,N,.,end,among,1961's,handguns,.,,P_NUM,NUM_.,._end,N
265059,12150,NUM,N,.,end,end,1961's,handguns,.,,,NUM_N,N_end,end_end,.
268040,12297,start,start,ADV,",",DET,,,However,",",the,start_start,"start_,",",_DET",ADV
268041,12297,start,ADV,",",DET,N,,However,",",the,use,start_ADV,ADV_DET,DET_N,","
268042,12297,ADV,",",DET,N,P,However,",",the,use,of,"ADV_,",",_N",N_P,DET
268043,12297,",",DET,N,P,N,",",the,use,of,tripods,",_DET",DET_P,P_N,N
268044,12297,DET,N,P,N,V,the,use,of,tripods,is,DET_N,N_N,N_V,P
268045,12297,N,P,N,V,*,use,of,tripods,is,not,N_P,P_V,V_*,N
268046,12297,P,N,V,*,VN,of,tripods,is,not,allowed,P_N,N_*,*_VN,V
268047,12297,N,V,*,VN,.,tripods,is,not,allowed,.,N_V,V_VN,VN_.,*
268048,12297,V,*,VN,.,end,is,not,allowed,.,,V_*,*_.,._end,VN
268049,12297,*,VN,.,end,end,not,allowed,.,,,*_VN,VN_end,end_end,.
272408,12490,start,start,CNJ,N,P,,,And,lots,of,start_start,start_N,N_P,CNJ
272409,12490,start,CNJ,N,P,ADJ,,And,lots,of,hot,start_CNJ,CNJ_P,P_ADJ,N
272410,12490,CNJ,N,P,ADJ,N,And,lots,of,hot,pads,CNJ_N,N_ADJ,ADJ_N,P
272411,12490,N,P,ADJ,N,.,lots,of,hot,pads,!,N_P,P_N,N_.,N
272412,12490,P,ADJ,N,.,.,of,hot,pads,!,!,P_ADJ,ADJ_.,._.,N
272413,12490,ADJ,N,.,.,end,hot,pads,!,!,,ADJ_N,N_.,._end,.
272414,12490,N,.,.,end,end,pads,!,!,,,N_.,._end,end_end,.
273305,12541,start,start,DET,N,PRO,,,Either,way,it's,start_start,start_N,N_PRO,DET
273306,12541,start,DET,N,PRO,ADJ,,Either,way,it's,hard,start_DET,DET_PRO,PRO_ADJ,N
273307,12541,DET,N,PRO,ADJ,TO,Either,way,it's,hard,to,DET_N,N_ADJ,ADJ_TO,PRO
273308,12541,N,PRO,ADJ,TO,V,way,it's,hard,to,beat,N_PRO,PRO_TO,TO_V,ADJ
273309,12541,PRO,ADJ,TO,V,P,it's,hard,to,beat,in,PRO_ADJ,ADJ_V,V_P,TO
273310,12541,ADJ,TO,V,P,N,hard,to,beat,in,flavor,ADJ_TO,TO_P,P_N,V
273311,12541,TO,V,P,N,DET,to,beat,in,flavor,as,TO_V,V_N,N_DET,P
273312,12541,V,P,N,DET,ADV,beat,in,flavor,as,well,V_P,P_DET,DET_ADV,N
273313,12541,P,N,DET,ADV,CNJ,in,flavor,as,well,as,P_N,N_ADV,ADV_CNJ,CNJ
273314,12541,N,DET,ADV,CNJ,N,flavor,as,well,as,ease,N_DET,DET_CNJ,CNJ_N,N
273315,12541,DET,ADV,CNJ,N,P,as,well,as,ease,of,DET_ADV,ADV_N,N_P,CNJ
273316,12541,ADV,CNJ,N,P,N,well,as,ease,of,preparation,ADV_CNJ,CNJ_P,P_N,N
273317,12541,CNJ,N,P,N,.,as,ease,of,preparation,.,CNJ_N,N_N,N_.,P
273318,12541,N,P,N,.,end,ease,of,preparation,.,,N_P,P_.,._end,N
273319,12541,P,N,.,end,end,of,preparation,.,,,P_N,N_end,end_end,.
275725,12733,start,start,V,DET,N,,,Allow,all,pieces,start_start,start_DET,DET_N,P
275726,12733,start,V,DET,N,TO,,Allow,all,pieces,to,start_V,V_N,N_TO,DET
275727,12733,V,DET,N,TO,V,Allow,all,pieces,to,become,V_DET,DET_TO,TO_V,N
275728,12733,DET,N,TO,V,N,all,pieces,to,become,leather,DET_N,N_V,V_N,DET
275729,12733,N,TO,V,N,ADJ,pieces,to,become,leather,hard,N_TO,TO_N,N_ADJ,V
275730,12733,TO,V,N,ADJ,CNJ,to,become,leather,hard,before,TO_V,V_ADJ,ADJ_CNJ,N
275731,12733,V,N,ADJ,CNJ,VG,become,leather,hard,before,constructing,V_N,N_CNJ,CNJ_VG,ADJ
275732,12733,N,ADJ,CNJ,VG,N,leather,hard,before,constructing,shaker,N_ADJ,ADJ_VG,VG_N,P
275733,12733,ADJ,CNJ,VG,N,.,hard,before,constructing,shaker,.,ADJ_CNJ,CNJ_N,N_.,VG
275734,12733,CNJ,VG,N,.,end,before,constructing,shaker,.,,CNJ_VG,VG_.,._end,N
275735,12733,VG,N,.,end,end,constructing,shaker,.,,,VG_N,N_end,end_end,.
277403,12859,start,start,DET,N,V,,,The,frames,are,start_start,start_N,N_V,DET
277404,12859,start,DET,N,V,VN,,The,frames,are,glued,start_DET,DET_V,V_VN,N
277405,12859,DET,N,V,VN,CNJ,The,frames,are,glued,and,DET_N,N_VN,VN_CNJ,V
277406,12859,N,V,VN,CNJ,VN,frames,are,glued,and,screwed,N_V,V_CNJ,CNJ_VN,VN
277407,12859,V,VN,CNJ,VN,P,are,glued,and,screwed,to,V_VN,VN_VN,VN_P,CNJ
277408,12859,VN,CNJ,VN,P,DET,glued,and,screwed,to,this,VN_CNJ,CNJ_P,P_DET,VN
277409,12859,CNJ,VN,P,DET,N,and,screwed,to,this,piece,CNJ_VN,VN_DET,DET_N,P
277410,12859,VN,P,DET,N,.,screwed,to,this,piece,.,VN_P,P_N,N_.,DET
277411,12859,P,DET,N,.,end,to,this,piece,.,,P_DET,DET_.,._end,N
277412,12859,DET,N,.,end,end,this,piece,.,,,DET_N,N_end,end_end,.
280124,13013,start,start,DET,ADJ,ADJ,,,A,new,radial,start_start,start_ADJ,ADJ_ADJ,DET
280125,13013,start,DET,ADJ,ADJ,N,,A,new,radial,drill,start_DET,DET_ADJ,ADJ_N,ADJ
280126,13013,DET,ADJ,ADJ,N,N,A,new,radial,drill,press,DET_ADJ,ADJ_N,N_N,ADJ
280127,13013,ADJ,ADJ,N,N,P,new,radial,drill,press,with,ADJ_ADJ,ADJ_N,N_P,N
280128,13013,ADJ,N,N,P,DET,radial,drill,press,with,a,ADJ_N,N_P,P_DET,N
280129,13013,N,N,P,DET,NUM,drill,press,with,a,16,N_N,N_DET,DET_NUM,P
280130,13013,N,P,DET,NUM,N,press,with,a,16,inch,N_P,P_NUM,NUM_N,DET
280131,13013,P,DET,NUM,N,N,with,a,16,inch,capacity,P_DET,DET_N,N_N,NUM
280132,13013,DET,NUM,N,N,V,a,16,inch,capacity,has,DET_NUM,NUM_N,N_V,N
280133,13013,NUM,N,N,V,DET,16,inch,capacity,has,a,NUM_N,N_V,V_DET,N
280134,13013,N,N,V,DET,VG,inch,capacity,has,a,tilting,N_N,N_DET,DET_VG,V
280135,13013,N,V,DET,VG,N,capacity,has,a,tilting,head,N_V,V_VG,VG_N,DET
280136,13013,V,DET,VG,N,WH,has,a,tilting,head,that,V_DET,DET_N,N_WH,N
280137,13013,DET,VG,N,WH,VBZ,a,tilting,head,that,allows,DET_VG,VG_WH,WH_VBZ,N
280138,13013,VG,N,WH,VBZ,VG,tilting,head,that,allows,drilling,VG_N,N_VBZ,VBZ_VG,CNJ
280139,13013,N,WH,VBZ,VG,TO,head,that,allows,drilling,to,N_WH,WH_VG,VG_TO,N
280140,13013,WH,VBZ,VG,TO,V,that,allows,drilling,to,be,WH_VBZ,VBZ_TO,TO_V,N
280141,13013,VBZ,VG,TO,V,VN,allows,drilling,to,be,done,VBZ_VG,VG_V,V_VN,P
280142,13013,VG,TO,V,VN,P,drilling,to,be,done,at,VG_TO,TO_VN,VN_P,V
280143,13013,TO,V,VN,P,DET,to,be,done,at,any,TO_V,V_P,P_DET,VN
280144,13013,V,VN,P,DET,N,be,done,at,any,angle,V_VN,VN_DET,DET_N,P
280145,13013,VN,P,DET,N,.,done,at,any,angle,.,VN_P,P_N,N_.,DET
280146,13013,P,DET,N,.,end,at,any,angle,.,,P_DET,DET_.,._end,N
280147,13013,DET,N,.,end,end,any,angle,.,,,DET_N,N_end,end_end,.
283443,13143,start,start,PRO,V,VN,,,We,have,become,start_start,start_V,V_VN,PRO
283444,13143,start,PRO,V,VN,ADJ,,We,have,become,amateur,start_PRO,PRO_VN,VN_ADJ,V
283445,13143,PRO,V,VN,ADJ,N,We,have,become,amateur,insurance,PRO_V,V_ADJ,ADJ_N,VN
283446,13143,V,VN,ADJ,N,N,have,become,amateur,insurance,experts,V_VN,VN_N,N_N,N
283447,13143,VN,ADJ,N,N,CNJ,become,amateur,insurance,experts,and,VN_ADJ,ADJ_N,N_CNJ,N
283448,13143,ADJ,N,N,CNJ,ADJ,amateur,insurance,experts,and,fine-feathered,ADJ_N,N_CNJ,CNJ_ADJ,N
283449,13143,N,N,CNJ,ADJ,N,insurance,experts,and,fine-feathered,yard,N_N,N_ADJ,ADJ_N,CNJ
283450,13143,N,CNJ,ADJ,N,N,experts,and,fine-feathered,yard,birds,N_CNJ,CNJ_N,N_N,DET
283451,13143,CNJ,ADJ,N,N,.,and,fine-feathered,yard,birds,.,CNJ_ADJ,ADJ_N,N_.,N
283452,13143,ADJ,N,N,.,end,fine-feathered,yard,birds,.,,ADJ_N,N_.,._end,N
283453,13143,N,N,.,end,end,yard,birds,.,,,N_N,N_end,end_end,.
284764,13204,start,start,P,DET,N,,,In,many,localities,start_start,start_DET,DET_N,P
284765,13204,start,P,DET,N,",",,In,many,localities,",",start_P,P_N,"N_,",DET
284766,13204,P,DET,N,",",ADV,In,many,localities,",",now,P_DET,"DET_,",",_ADV",N
284767,13204,DET,N,",",ADV,",",many,localities,",",now,",",DET_N,N_ADV,"ADV_,",","
284768,13204,N,",",ADV,",",DET,localities,",",now,",",the,"N_,",",_,",",_DET",ADV
284769,13204,",",ADV,",",DET,N,",",now,",",the,law,",_ADV",ADV_DET,DET_N,","
284770,13204,ADV,",",DET,N,VBZ,now,",",the,law,requires,"ADV_,",",_N",N_VBZ,DET
284771,13204,",",DET,N,VBZ,DET,",",the,law,requires,all,",_DET",DET_VBZ,VBZ_DET,N
284772,13204,DET,N,VBZ,DET,N,the,law,requires,all,pools,DET_N,N_DET,DET_N,VBZ
284773,13204,N,VBZ,DET,N,TO,law,requires,all,pools,to,N_VBZ,VBZ_N,N_TO,DET
