,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
689593,30664,N,P,DET,N,P,cells,on,a,manifold,on,N_P,P_N,N_P,DET
689594,30664,P,DET,N,P,DET,on,a,manifold,on,a,P_DET,DET_P,P_DET,N
689595,30664,DET,N,P,DET,N,a,manifold,on,a,vacuum,DET_N,N_DET,DET_N,P
689596,30664,N,P,DET,N,N,manifold,on,a,vacuum,line,N_P,P_N,N_N,DET
689597,30664,P,DET,N,N,.,on,a,vacuum,line,.,P_DET,DET_N,N_.,N
689598,30664,DET,N,N,.,end,a,vacuum,line,.,,DET_N,N_.,._end,N
689599,30664,N,N,.,end,end,vacuum,line,.,,,N_N,N_end,end_end,.
695417,30922,start,start,DET,N,N,,,The,air,conditioning,start_start,start_N,N_N,DET
695418,30922,start,DET,N,N,CNJ,,The,air,conditioning,and,start_DET,DET_N,N_CNJ,N
695419,30922,DET,N,N,CNJ,VG,The,air,conditioning,and,ventilating,DET_N,N_CNJ,CNJ_VG,N
695420,30922,N,N,CNJ,VG,N,air,conditioning,and,ventilating,systems,N_N,N_VG,VG_N,CNJ
695421,30922,N,CNJ,VG,N,P,conditioning,and,ventilating,systems,of,N_CNJ,CNJ_N,N_P,N
695422,30922,CNJ,VG,N,P,ADJ,and,ventilating,systems,of,large,CNJ_VG,VG_P,P_ADJ,N
695423,30922,VG,N,P,ADJ,N,ventilating,systems,of,large,buildings,VG_N,N_ADJ,ADJ_N,P
695424,30922,N,P,ADJ,N,V,systems,of,large,buildings,are,N_P,P_N,N_V,ADJ
695425,30922,P,ADJ,N,V,ADJ,of,large,buildings,are,subject,P_ADJ,ADJ_V,V_ADJ,N
695426,30922,ADJ,N,V,ADJ,P,large,buildings,are,subject,to,ADJ_N,N_ADJ,ADJ_P,V
695427,30922,N,V,ADJ,P,N,buildings,are,subject,to,attack,N_V,V_P,P_N,N
695428,30922,V,ADJ,P,N,.,are,subject,to,attack,.,V_ADJ,ADJ_N,N_.,P
695429,30922,ADJ,P,N,.,end,subject,to,attack,.,,ADJ_P,P_.,._end,N
695430,30922,P,N,.,end,end,to,attack,.,,,P_N,N_end,end_end,.
696059,30955,start,start,ADV,",",P,,,however,",",in,start_start,"start_,",",_P",ADV
696060,30955,start,ADV,",",P,DET,,however,",",in,the,start_ADV,ADV_P,P_DET,","
696061,30955,ADV,",",P,DET,N,however,",",in,the,interest,"ADV_,",",_DET",DET_N,P
696062,30955,",",P,DET,N,P,",",in,the,interest,of,",_P",P_N,N_P,DET
696063,30955,P,DET,N,P,N,in,the,interest,of,clarity,P_DET,DET_P,P_N,N
696064,30955,DET,N,P,N,CNJ,the,interest,of,clarity,and,DET_N,N_N,N_CNJ,P
696065,30955,N,P,N,CNJ,N,interest,of,clarity,and,conciseness,N_P,P_CNJ,CNJ_N,N
696066,30955,P,N,CNJ,N,ADV,of,clarity,and,conciseness,only,P_N,N_N,N_ADV,CNJ
696067,30955,N,CNJ,N,ADV,DET,clarity,and,conciseness,only,the,N_CNJ,CNJ_ADV,ADV_DET,DET
696068,30955,CNJ,N,ADV,DET,N,and,conciseness,only,the,results,CNJ_N,N_DET,DET_N,ADV
696069,30955,N,ADV,DET,N,VN,conciseness,only,the,results,obtained,N_ADV,ADV_N,N_VN,DET
696070,30955,ADV,DET,N,VN,P,only,the,results,obtained,with,ADV_DET,DET_VN,VN_P,N
696071,30955,DET,N,VN,P,ADJ,the,results,obtained,with,homozygous,DET_N,N_P,P_ADJ,VN
696072,30955,N,VN,P,ADJ,N,results,obtained,with,homozygous,Af,N_VN,VN_ADJ,ADJ_N,P
696073,30955,VN,P,ADJ,N,CNJ,obtained,with,homozygous,Af,and,VN_P,P_N,N_CNJ,ADJ
696074,30955,P,ADJ,N,CNJ,ADJ,with,homozygous,Af,and,homozygous,P_ADJ,ADJ_CNJ,CNJ_ADJ,N
696075,30955,ADJ,N,CNJ,ADJ,N,homozygous,Af,and,homozygous,Af,ADJ_N,N_ADJ,ADJ_N,CNJ
696076,30955,N,CNJ,ADJ,N,N,Af,and,homozygous,Af,cells,N_CNJ,CNJ_N,N_N,ADJ
696077,30955,CNJ,ADJ,N,N,MOD,and,homozygous,Af,cells,will,CNJ_ADJ,ADJ_N,N_MOD,N
696078,30955,ADJ,N,N,MOD,V,homozygous,Af,cells,will,be,ADJ_N,N_MOD,MOD_V,N
696079,30955,N,N,MOD,V,VN,Af,cells,will,be,presented,N_N,N_V,V_VN,MOD
696080,30955,N,MOD,V,VN,ADV,cells,will,be,presented,here,N_MOD,MOD_VN,VN_ADV,V
696081,30955,MOD,V,VN,ADV,.,will,be,presented,here,.,MOD_V,V_ADV,ADV_.,VN
696082,30955,V,VN,ADV,.,end,be,presented,here,.,,V_VN,VN_.,._end,ADV
696083,30955,VN,ADV,.,end,end,presented,here,.,,,VN_ADV,ADV_end,end_end,.
702340,31223,start,start,DET,N,CNJ,,,The,bronchus,and,start_start,start_N,N_CNJ,DET
702341,31223,start,DET,N,CNJ,ADJ,,The,bronchus,and,pulmonary,start_DET,DET_CNJ,CNJ_ADJ,N
702342,31223,DET,N,CNJ,ADJ,N,The,bronchus,and,pulmonary,artery,DET_N,N_ADJ,ADJ_N,CNJ
702343,31223,N,CNJ,ADJ,N,P,bronchus,and,pulmonary,artery,in,N_CNJ,CNJ_N,N_P,ADJ
702344,31223,CNJ,ADJ,N,P,DET,and,pulmonary,artery,in,this,CNJ_ADJ,ADJ_P,P_DET,N
702345,31223,ADJ,N,P,DET,N,pulmonary,artery,in,this,lung,ADJ_N,N_DET,DET_N,P
702346,31223,N,P,DET,N,N,artery,in,this,lung,type,N_P,P_N,N_N,DET
702347,31223,P,DET,N,N,V,in,this,lung,type,maintain,P_DET,DET_N,N_V,N
702348,31223,DET,N,N,V,DET,this,lung,type,maintain,a,DET_N,N_V,V_DET,N
702349,31223,N,N,V,DET,ADJ,lung,type,maintain,a,close,N_N,N_DET,DET_ADJ,V
702350,31223,N,V,DET,ADJ,N,type,maintain,a,close,relationship,N_V,V_ADJ,ADJ_N,DET
702351,31223,V,DET,ADJ,N,ADV,maintain,a,close,relationship,throughout,V_DET,DET_N,N_ADV,ADJ
702352,31223,DET,ADJ,N,ADV,.,a,close,relationship,throughout,.,DET_ADJ,ADJ_ADV,ADV_.,N
702353,31223,ADJ,N,ADV,.,end,close,relationship,throughout,.,,ADJ_N,N_.,._end,P
702354,31223,N,ADV,.,end,end,relationship,throughout,.,,,N_ADV,ADV_end,end_end,.
705871,31363,start,start,WH,DET,``,,,When,the,``,start_start,start_DET,DET_``,WH
705872,31363,start,WH,DET,``,N,,When,the,``,dot,start_WH,WH_``,``_N,DET
705873,31363,WH,DET,``,N,'',When,the,``,dot,'',WH_DET,DET_N,N_'',``
705874,31363,DET,``,N,'',CNJ,the,``,dot,'',and,DET_``,``_'',''_CNJ,N
705875,31363,``,N,'',CNJ,``,``,dot,'',and,``,``_N,N_CNJ,CNJ_``,''
705876,31363,N,'',CNJ,``,N,dot,'',and,``,tip,N_'',''_``,``_N,CNJ
705877,31363,'',CNJ,``,N,'','',and,``,tip,'',''_CNJ,CNJ_N,N_'',``
705878,31363,CNJ,``,N,'',V,and,``,tip,'',coincide,CNJ_``,``_'',''_V,N
705879,31363,``,N,'',V,",",``,tip,'',coincide,",",``_N,N_V,"V_,",''
705880,31363,N,'',V,",",DET,tip,'',coincide,",",the,N_'',"''_,",",_DET",V
705881,31363,'',V,",",DET,N,'',coincide,",",the,classification,''_V,V_DET,DET_N,P
705882,31363,V,",",DET,N,VN,coincide,",",the,classification,used,"V_,",",_N",N_VN,DET
705883,31363,",",DET,N,VN,P,",",the,classification,used,in,",_DET",DET_VN,VN_P,N
705884,31363,DET,N,VN,P,DET,the,classification,used,in,this,DET_N,N_P,P_DET,VN
705885,31363,N,VN,P,DET,N,classification,used,in,this,paper,N_VN,VN_DET,DET_N,P
705886,31363,VN,P,DET,N,V,used,in,this,paper,is,VN_P,P_N,N_V,DET
705887,31363,P,DET,N,V,``,in,this,paper,is,``,P_DET,DET_V,V_``,N
705888,31363,DET,N,V,``,DET,this,paper,is,``,Same,DET_N,N_``,``_DET,V
705889,31363,N,V,``,DET,N,paper,is,``,Same,schedule,N_V,V_DET,DET_N,``
705890,31363,V,``,DET,N,'',is,``,Same,schedule,'',V_``,``_N,N_'',DET
705891,31363,``,DET,N,'',.,``,Same,schedule,'',.,``_DET,DET_'',''_.,N
705892,31363,DET,N,'',.,end,Same,schedule,'',.,,DET_N,N_.,._end,''
705893,31363,N,'',.,end,end,schedule,'',.,,,N_'',''_end,end_end,.
705983,31367,start,start,P,N,",",,,For,example,",",start_start,start_N,"N_,",P
705984,31367,start,P,N,",",N,,For,example,",",arrow,start_P,"P_,",",_N",N
705985,31367,P,N,",",N,NUM,For,example,",",arrow,17,P_N,N_N,N_NUM,","
705986,31367,N,",",N,NUM,P,example,",",arrow,17,in,"N_,",",_NUM",NUM_P,N
705987,31367,",",N,NUM,P,N,",",arrow,17,in,Figure,",_N",N_P,P_N,P
705988,31367,N,NUM,P,N,NUM,arrow,17,in,Figure,3,N_NUM,NUM_N,N_NUM,P
705989,31367,NUM,P,N,NUM,VBZ,17,in,Figure,3,portrays,NUM_P,P_NUM,NUM_VBZ,N
705990,31367,P,N,NUM,VBZ,DET,in,Figure,3,portrays,the,P_N,N_VBZ,VBZ_DET,NUM
705991,31367,N,NUM,VBZ,DET,ADJ,Figure,3,portrays,the,proximal,N_NUM,NUM_DET,DET_ADJ,VBZ
705992,31367,NUM,VBZ,DET,ADJ,ADJ,3,portrays,the,proximal,radial,NUM_VBZ,VBZ_ADJ,ADJ_ADJ,DET
705993,31367,VBZ,DET,ADJ,ADJ,N,portrays,the,proximal,radial,epiphysis,VBZ_DET,DET_ADJ,ADJ_N,ADJ
705994,31367,DET,ADJ,ADJ,N,P,the,proximal,radial,epiphysis,for,DET_ADJ,ADJ_N,N_P,N
705995,31367,ADJ,ADJ,N,P,N,proximal,radial,epiphysis,for,boy,ADJ_ADJ,ADJ_P,P_N,N
705996,31367,ADJ,N,P,N,NUM,radial,epiphysis,for,boy,34,ADJ_N,N_N,N_NUM,P
705997,31367,N,P,N,NUM,",",epiphysis,for,boy,34,",",N_P,P_NUM,"NUM_,",N
705998,31367,P,N,NUM,",",CNJ,for,boy,34,",",whereas,P_N,"N_,",",_CNJ",NUM
705999,31367,N,NUM,",",CNJ,DET,boy,34,",",whereas,the,N_NUM,NUM_CNJ,CNJ_DET,","
706000,31367,NUM,",",CNJ,DET,DET,34,",",whereas,the,same,"NUM_,",",_DET",DET_DET,CNJ
706001,31367,",",CNJ,DET,DET,N,",",whereas,the,same,epiphysis,",_CNJ",CNJ_DET,DET_N,DET
706002,31367,CNJ,DET,DET,N,P,whereas,the,same,epiphysis,for,CNJ_DET,DET_N,N_P,DET
706003,31367,DET,DET,N,P,N,the,same,epiphysis,for,girl,DET_DET,DET_P,P_N,N
706004,31367,DET,N,P,N,NUM,same,epiphysis,for,girl,2,DET_N,N_N,N_NUM,P
706005,31367,N,P,N,NUM,V,epiphysis,for,girl,2,is,N_P,P_NUM,NUM_V,N
706006,31367,P,N,NUM,V,VN,for,girl,2,is,portrayed,P_N,N_V,V_VN,NUM
706007,31367,N,NUM,V,VN,P,girl,2,is,portrayed,by,N_NUM,NUM_VN,VN_P,N
706008,31367,NUM,V,VN,P,N,2,is,portrayed,by,arrow,NUM_V,V_P,P_N,VN
706009,31367,V,VN,P,N,NUM,is,portrayed,by,arrow,18,V_VN,VN_N,N_NUM,P
706010,31367,VN,P,N,NUM,P,portrayed,by,arrow,18,in,VN_P,P_NUM,NUM_P,N
706011,31367,P,N,NUM,P,N,by,arrow,18,in,Figure,P_N,N_P,P_N,P
706012,31367,N,NUM,P,N,NUM,arrow,18,in,Figure,4,N_NUM,NUM_N,N_NUM,P
706013,31367,NUM,P,N,NUM,.,18,in,Figure,4,.,NUM_P,P_NUM,NUM_.,N
706014,31367,P,N,NUM,.,end,in,Figure,4,.,,P_N,N_.,._end,NUM
706015,31367,N,NUM,.,end,end,Figure,4,.,,,N_NUM,NUM_end,end_end,.
758029,33593,start,start,ADV,",",PRO,,,Therefore,",",it,start_start,"start_,",",_PRO",ADV
758030,33593,start,ADV,",",PRO,V,,Therefore,",",it,is,start_ADV,ADV_PRO,PRO_V,","
758031,33593,ADV,",",PRO,V,*,Therefore,",",it,is,not,"ADV_,",",_V",V_*,PRO
758032,33593,",",PRO,V,*,ADV,",",it,is,not,only,",_PRO",PRO_*,*_ADV,V
758033,33593,PRO,V,*,ADV,DET,it,is,not,only,a,PRO_V,V_ADV,ADV_DET,*
758034,33593,V,*,ADV,DET,N,is,not,only,a,question,V_*,*_DET,DET_N,ADV
758035,33593,*,ADV,DET,N,P,not,only,a,question,of,*_ADV,ADV_N,N_P,DET
758036,33593,ADV,DET,N,P,N,only,a,question,of,honor,ADV_DET,DET_P,P_N,N
758037,33593,DET,N,P,N,CNJ,a,question,of,honor,but,DET_N,N_N,N_CNJ,P
758038,33593,N,P,N,CNJ,P,question,of,honor,but,of,N_P,P_CNJ,CNJ_P,N
758039,33593,P,N,CNJ,P,N,of,honor,but,of,life,P_N,N_P,P_N,P
758040,33593,N,CNJ,P,N,CNJ,honor,but,of,life,and,N_CNJ,CNJ_N,N_CNJ,P
758041,33593,CNJ,P,N,CNJ,N,but,of,life,and,death,CNJ_P,P_CNJ,CNJ_N,N
758042,33593,P,N,CNJ,N,P,of,life,and,death,for,P_N,N_N,N_P,CNJ
758043,33593,N,CNJ,N,P,DET,life,and,death,for,the,N_CNJ,CNJ_P,P_DET,N
758044,33593,CNJ,N,P,DET,NP,and,death,for,the,Soviet,CNJ_N,N_DET,DET_NP,P
758045,33593,N,P,DET,NP,N,death,for,the,Soviet,state,N_P,P_NP,NP_N,DET
758046,33593,P,DET,NP,N,'',for,the,Soviet,state,'',P_DET,DET_N,N_'',N
758047,33593,DET,NP,N,'',.,the,Soviet,state,'',.,DET_NP,NP_'',''_.,N
758048,33593,NP,N,'',.,end,Soviet,state,'',.,,NP_N,N_.,._end,''
758049,33593,N,'',.,end,end,state,'',.,,,N_'',''_end,end_end,.
763031,33787,start,start,ADJ,N,N,,,Local,school,districts,start_start,start_N,N_N,ADJ
763032,33787,start,ADJ,N,N,V,,Local,school,districts,are,start_ADJ,ADJ_N,N_V,N
763033,33787,ADJ,N,N,V,ADV,Local,school,districts,are,hard,ADJ_N,N_V,V_ADV,N
763034,33787,N,N,V,ADV,VN,school,districts,are,hard,pressed,N_N,N_ADV,ADV_VN,V
763035,33787,N,V,ADV,VN,ADV,districts,are,hard,pressed,financially,N_V,V_VN,VN_ADV,ADV
763036,33787,V,ADV,VN,ADV,CNJ,are,hard,pressed,financially,and,V_ADV,ADV_ADV,ADV_CNJ,VN
763037,33787,ADV,VN,ADV,CNJ,ADJ,hard,pressed,financially,and,unenthusiastic,ADV_VN,VN_CNJ,CNJ_ADJ,ADV
763038,33787,VN,ADV,CNJ,ADJ,P,pressed,financially,and,unenthusiastic,about,VN_ADV,ADV_ADJ,ADJ_P,CNJ
763039,33787,ADV,CNJ,ADJ,P,ADJ,financially,and,unenthusiastic,about,vocational,ADV_CNJ,CNJ_P,P_ADJ,ADJ
763040,33787,CNJ,ADJ,P,ADJ,N,and,unenthusiastic,about,vocational,training,CNJ_ADJ,ADJ_ADJ,ADJ_N,P
763041,33787,ADJ,P,ADJ,N,.,unenthusiastic,about,vocational,training,.,ADJ_P,P_N,N_.,ADJ
763042,33787,P,ADJ,N,.,end,about,vocational,training,.,,P_ADJ,ADJ_.,._end,N
763043,33787,ADJ,N,.,end,end,vocational,training,.,,,ADJ_N,N_end,end_end,.
788087,34819,start,start,DET,ADJ,ADJ,,,The,recent,federal,start_start,start_ADJ,ADJ_ADJ,DET
788088,34819,start,DET,ADJ,ADJ,N,,The,recent,federal,government's,start_DET,DET_ADJ,ADJ_N,ADJ
788089,34819,DET,ADJ,ADJ,N,N,The,recent,federal,government's,student-loan,DET_ADJ,ADJ_N,N_N,N
788090,34819,ADJ,ADJ,N,N,N,recent,federal,government's,student-loan,program,ADJ_ADJ,ADJ_N,N_N,N
788091,34819,ADJ,N,N,N,V,federal,government's,student-loan,program,is,ADJ_N,N_N,N_V,N
788092,34819,N,N,N,V,DET,government's,student-loan,program,is,another,N_N,N_V,V_DET,N
788093,34819,N,N,V,DET,N,student-loan,program,is,another,step,N_N,N_DET,DET_N,V
788094,34819,N,V,DET,N,P,program,is,another,step,in,N_V,V_N,N_P,DET
788095,34819,V,DET,N,P,DET,is,another,step,in,the,V_DET,DET_P,P_DET,N
788096,34819,DET,N,P,DET,N,another,step,in,the,direction,DET_N,N_DET,DET_N,P
788097,34819,N,P,DET,N,P,step,in,the,direction,of,N_P,P_N,N_P,DET
788098,34819,P,DET,N,P,VG,in,the,direction,of,making,P_DET,DET_P,P_VG,N
788099,34819,DET,N,P,VG,ADJ,the,direction,of,making,higher,DET_N,N_VG,VG_ADJ,P
788100,34819,N,P,VG,ADJ,N,direction,of,making,higher,education,N_P,P_ADJ,ADJ_N,N
788101,34819,P,VG,ADJ,N,DET,of,making,higher,education,more,P_VG,VG_N,N_DET,ADJ
788102,34819,VG,ADJ,N,DET,ADJ,making,higher,education,more,available,VG_ADJ,ADJ_DET,DET_ADJ,N
788103,34819,ADJ,N,DET,ADJ,P,higher,education,more,available,to,ADJ_N,N_ADJ,ADJ_P,ADV
788104,34819,N,DET,ADJ,P,N,education,more,available,to,lower-status,N_DET,DET_P,P_N,ADJ
788105,34819,DET,ADJ,P,N,N,more,available,to,lower-status,youth,DET_ADJ,ADJ_N,N_N,P
788106,34819,ADJ,P,N,N,.,available,to,lower-status,youth,.,ADJ_P,P_N,N_.,N
788107,34819,P,N,N,.,end,to,lower-status,youth,.,,P_N,N_.,._end,N
788108,34819,N,N,.,end,end,lower-status,youth,.,,,N_N,N_end,end_end,.
789148,34853,start,start,N,ADJ,N,,,High-tension,industrial,power,start_start,start_ADJ,ADJ_N,DET
789149,34853,start,N,ADJ,N,N,,High-tension,industrial,power,service,start_N,N_N,N_N,ADJ
789150,34853,N,ADJ,N,N,",",High-tension,industrial,power,service,",",N_ADJ,ADJ_N,"N_,",N
789151,34853,ADJ,N,N,",",P,industrial,power,service,",",for,ADJ_N,"N_,",",_P",N
789152,34853,N,N,",",P,N,power,service,",",for,example,N_N,N_P,P_N,","
789153,34853,N,",",P,N,",",service,",",for,example,",","N_,",",_N","N_,",P
789154,34853,",",P,N,",",MOD,",",for,example,",",would,",_P","P_,",",_MOD",N
789155,34853,P,N,",",MOD,*,for,example,",",would,not,P_N,N_MOD,MOD_*,","
789156,34853,N,",",MOD,*,V,example,",",would,not,be,"N_,",",_*",*_V,MOD
789157,34853,",",MOD,*,V,VN,",",would,not,be,charged,",_MOD",MOD_V,V_VN,*
789158,34853,MOD,*,V,VN,P,would,not,be,charged,with,MOD_*,*_VN,VN_P,V
789159,34853,*,V,VN,P,DET,not,be,charged,with,any,*_V,V_P,P_DET,VN
789160,34853,V,VN,P,DET,N,be,charged,with,any,share,V_VN,VN_DET,DET_N,P
789161,34853,VN,P,DET,N,P,charged,with,any,share,of,VN_P,P_N,N_P,DET
789162,34853,P,DET,N,P,DET,with,any,share,of,the,P_DET,DET_P,P_DET,N
789163,34853,DET,N,P,DET,N,any,share,of,the,maintenance,DET_N,N_DET,DET_N,P
789164,34853,N,P,DET,N,N,share,of,the,maintenance,costs,N_P,P_N,N_N,DET
789165,34853,P,DET,N,N,CNJ,of,the,maintenance,costs,or,P_DET,DET_N,N_CNJ,N
789166,34853,DET,N,N,CNJ,N,the,maintenance,costs,or,capital,DET_N,N_CNJ,CNJ_N,N
789167,34853,N,N,CNJ,N,N,maintenance,costs,or,capital,costs,N_N,N_N,N_N,CNJ
789168,34853,N,CNJ,N,N,P,costs,or,capital,costs,of,N_CNJ,CNJ_N,N_P,N
789169,34853,CNJ,N,N,P,DET,or,capital,costs,of,the,CNJ_N,N_P,P_DET,N
789170,34853,N,N,P,DET,N,capital,costs,of,the,low-tension,N_N,N_DET,DET_N,P
789171,34853,N,P,DET,N,N,costs,of,the,low-tension,distribution,N_P,P_N,N_N,DET
789172,34853,P,DET,N,N,N,of,the,low-tension,distribution,lines,P_DET,DET_N,N_N,N
789173,34853,DET,N,N,N,.,the,low-tension,distribution,lines,.,DET_N,N_N,N_.,N
789174,34853,N,N,N,.,end,low-tension,distribution,lines,.,,N_N,N_.,._end,N
789175,34853,N,N,.,end,end,distribution,lines,.,,,N_N,N_end,end_end,.
824732,36216,start,start,CNJ,DET,N,,,Like,the,pillars,start_start,start_DET,DET_N,CNJ
824733,36216,start,CNJ,DET,N,P,,Like,the,pillars,of,start_CNJ,CNJ_N,N_P,DET
824734,36216,CNJ,DET,N,P,NP,Like,the,pillars,of,Hercules,CNJ_DET,DET_P,P_NP,N
824735,36216,DET,N,P,NP,",",the,pillars,of,Hercules,",",DET_N,N_NP,"NP_,",P
824736,36216,N,P,NP,",",CNJ,pillars,of,Hercules,",",like,N_P,"P_,",",_CNJ",NP
824737,36216,P,NP,",",CNJ,NUM,of,Hercules,",",like,two,P_NP,NP_CNJ,CNJ_NUM,","
824738,36216,NP,",",CNJ,NUM,VN,Hercules,",",like,two,ruined,"NP_,",",_NUM",NUM_VN,CNJ
824739,36216,",",CNJ,NUM,VN,NP,",",like,two,ruined,Titans,",_CNJ",CNJ_VN,VN_NP,DET
824740,36216,CNJ,NUM,VN,NP,VG,like,two,ruined,Titans,guarding,CNJ_NUM,NUM_NP,NP_VG,VN
824741,36216,NUM,VN,NP,VG,DET,two,ruined,Titans,guarding,the,NUM_VN,VN_VG,VG_DET,N
824742,36216,VN,NP,VG,DET,N,ruined,Titans,guarding,the,entrance,VN_NP,NP_DET,DET_N,VG
824743,36216,NP,VG,DET,N,P,Titans,guarding,the,entrance,to,NP_VG,VG_N,N_P,DET
824744,36216,VG,DET,N,P,NUM,guarding,the,entrance,to,one,VG_DET,DET_P,P_NUM,N
824745,36216,DET,N,P,NUM,P,the,entrance,to,one,of,DET_N,N_NUM,NUM_P,P
824746,36216,N,P,NUM,P,NP,entrance,to,one,of,Dante's,N_P,P_P,P_NP,NUM
824747,36216,P,NUM,P,NP,N,to,one,of,Dante's,circles,P_NUM,NUM_NP,NP_N,P
824748,36216,NUM,P,NP,N,",",one,of,Dante's,circles,",",NUM_P,P_N,"N_,",N
824749,36216,P,NP,N,",",V,of,Dante's,circles,",",stand,P_NP,"NP_,",",_V",N
824750,36216,NP,N,",",V,NUM,Dante's,circles,",",stand,two,NP_N,N_V,V_NUM,","
824751,36216,N,",",V,NUM,ADJ,circles,",",stand,two,great,"N_,",",_NUM",NUM_ADJ,V
824752,36216,",",V,NUM,ADJ,ADJ,",",stand,two,great,dead,",_V",V_ADJ,ADJ_ADJ,DET
824753,36216,V,NUM,ADJ,ADJ,ADJ,stand,two,great,dead,juvenile,V_NUM,NUM_ADJ,ADJ_ADJ,ADJ
824754,36216,NUM,ADJ,ADJ,ADJ,N,two,great,dead,juvenile,delinquents,NUM_ADJ,ADJ_ADJ,ADJ_N,ADJ
824755,36216,ADJ,ADJ,ADJ,N,--,great,dead,juvenile,delinquents,--,ADJ_ADJ,ADJ_N,N_--,N
824756,36216,ADJ,ADJ,N,--,DET,dead,juvenile,delinquents,--,the,ADJ_ADJ,ADJ_--,--_DET,N
824757,36216,ADJ,N,--,DET,N,juvenile,delinquents,--,the,heroes,ADJ_N,N_DET,DET_N,","
824758,36216,N,--,DET,N,P,delinquents,--,the,heroes,of,N_--,--_N,N_P,DET
824759,36216,--,DET,N,P,DET,--,the,heroes,of,the,--_DET,DET_P,P_DET,N
824760,36216,DET,N,P,DET,ADJ,the,heroes,of,the,post-war,DET_N,N_DET,DET_ADJ,P
824761,36216,N,P,DET,ADJ,N,heroes,of,the,post-war,generation,N_P,P_ADJ,ADJ_N,DET
824762,36216,P,DET,ADJ,N,:,of,the,post-war,generation,:,P_DET,DET_N,N_:,ADJ
824763,36216,DET,ADJ,N,:,DET,the,post-war,generation,:,the,DET_ADJ,ADJ_:,:_DET,N
824764,36216,ADJ,N,:,DET,ADJ,post-war,generation,:,the,great,ADJ_N,N_DET,DET_ADJ,P
824765,36216,N,:,DET,ADJ,N,generation,:,the,great,saxophonist,N_:,:_ADJ,ADJ_N,DET
824766,36216,:,DET,ADJ,N,",",:,the,great,saxophonist,",",:_DET,DET_N,"N_,",ADJ
824767,36216,DET,ADJ,N,",",NP,the,great,saxophonist,",",Charlie,DET_ADJ,"ADJ_,",",_NP",N
824768,36216,ADJ,N,",",NP,NP,great,saxophonist,",",Charlie,Parker,ADJ_N,N_NP,NP_NP,","
824769,36216,N,",",NP,NP,",",saxophonist,",",Charlie,Parker,",","N_,",",_NP","NP_,",NP
824770,36216,",",NP,NP,",",CNJ,",",Charlie,Parker,",",and,",_NP","NP_,",",_CNJ",NP
824771,36216,NP,NP,",",CNJ,NP,Charlie,Parker,",",and,Dylan,NP_NP,NP_CNJ,CNJ_NP,","
824772,36216,NP,",",CNJ,NP,NP,Parker,",",and,Dylan,Thomas,"NP_,",",_NP",NP_NP,CNJ
824773,36216,",",CNJ,NP,NP,.,",",and,Dylan,Thomas,.,",_CNJ",CNJ_NP,NP_.,NP
824774,36216,CNJ,NP,NP,.,end,and,Dylan,Thomas,.,,CNJ_NP,NP_.,._end,NP
824775,36216,NP,NP,.,end,end,Dylan,Thomas,.,,,NP_NP,NP_end,end_end,.
825272,36245,start,start,NP,N,P,,,Horace's,column,of,start_start,start_N,N_P,DET
825273,36245,start,NP,N,P,ADJ,,Horace's,column,of,imperishable,start_NP,NP_P,P_ADJ,N
825274,36245,NP,N,P,ADJ,N,Horace's,column,of,imperishable,verse,NP_N,N_ADJ,ADJ_N,P
825275,36245,N,P,ADJ,N,VBZ,column,of,imperishable,verse,shines,N_P,P_N,N_VBZ,DET
825276,36245,P,ADJ,N,VBZ,ADV,of,imperishable,verse,shines,quietly,P_ADJ,ADJ_VBZ,VBZ_ADV,N
825277,36245,ADJ,N,VBZ,ADV,DET,imperishable,verse,shines,quietly,enough,ADJ_N,N_ADV,ADV_DET,V
825278,36245,N,VBZ,ADV,DET,P,verse,shines,quietly,enough,in,N_VBZ,VBZ_DET,DET_P,ADV
825279,36245,VBZ,ADV,DET,P,DET,shines,quietly,enough,in,the,VBZ_ADV,ADV_P,P_DET,ADV
825280,36245,ADV,DET,P,DET,ADJ,quietly,enough,in,the,lucid,ADV_DET,DET_DET,DET_ADJ,P
825281,36245,DET,P,DET,ADJ,N,enough,in,the,lucid,air,DET_P,P_ADJ,ADJ_N,DET
825282,36245,P,DET,ADJ,N,P,in,the,lucid,air,of,P_DET,DET_N,N_P,ADJ
825283,36245,DET,ADJ,N,P,ADJ,the,lucid,air,of,Augustan,DET_ADJ,ADJ_P,P_ADJ,N
825284,36245,ADJ,N,P,ADJ,NP,lucid,air,of,Augustan,Rome,ADJ_N,N_ADJ,ADJ_NP,P
825285,36245,N,P,ADJ,NP,.,air,of,Augustan,Rome,.,N_P,P_NP,NP_.,N
825286,36245,P,ADJ,NP,.,end,of,Augustan,Rome,.,,P_ADJ,ADJ_.,._end,NP
825287,36245,ADJ,NP,.,end,end,Augustan,Rome,.,,,ADJ_NP,NP_end,end_end,.
834711,36608,start,start,N,N,N,,,Pilot,plant,operations,start_start,start_N,N_N,N
834712,36608,start,N,N,N,end,,Pilot,plant,operations,,start_N,N_N,N_end,N
834713,36608,N,N,N,end,end,Pilot,plant,operations,,,N_N,N_end,end_end,N
