,sentence_num,t_i-2,t_i-1,t_i,t_i+1,t_i+2,w_i-2,w_i-1,w_i,w_i+1,w_i+2,"t_i-2,i-1","t_i-1,i+1","t_i+1,i+2",tag_prediction
175388,8142,NP,NP,N,",",``,Maurice,Walsh's,film,",",``,NP_NP,"NP_,",",_``",
175389,8142,NP,N,",",``,DET,Walsh's,film,",",``,The,NP_N,N_``,``_DET,
175390,8142,N,",",``,DET,ADJ,film,",",``,The,Quiet,"N_,",",_DET",DET_ADJ,
175391,8142,",",``,DET,ADJ,N,",",``,The,Quiet,Man,",_``",``_ADJ,ADJ_N,
175392,8142,``,DET,ADJ,N,'',``,The,Quiet,Man,'',``_DET,DET_N,N_'',
175393,8142,DET,ADJ,N,'',",",The,Quiet,Man,'',",",DET_ADJ,ADJ_'',"''_,",
175394,8142,ADJ,N,'',",",VBZ,Quiet,Man,'',",",provides,ADJ_N,"N_,",",_VBZ",
175395,8142,N,'',",",VBZ,DET,Man,'',",",provides,the,N_'',''_VBZ,VBZ_DET,
175396,8142,'',",",VBZ,DET,N,'',",",provides,the,entertainment,"''_,",",_DET",DET_N,
175397,8142,",",VBZ,DET,N,PRO,",",provides,the,entertainment,it,",_VBZ",VBZ_N,N_PRO,
175398,8142,VBZ,DET,N,PRO,VD,provides,the,entertainment,it,set,VBZ_DET,DET_PRO,PRO_VD,
175399,8142,DET,N,PRO,VD,ADV,the,entertainment,it,set,out,DET_N,N_VD,VD_ADV,
175400,8142,N,PRO,VD,ADV,TO,entertainment,it,set,out,to,N_PRO,PRO_ADV,ADV_TO,
175401,8142,PRO,VD,ADV,TO,",",it,set,out,to,",",PRO_VD,VD_TO,"TO_,",
175402,8142,VD,ADV,TO,",",CNJ,set,out,to,",",and,VD_ADV,"ADV_,",",_CNJ",
175403,8142,ADV,TO,",",CNJ,PRO,out,to,",",and,we,ADV_TO,TO_CNJ,CNJ_PRO,
175404,8142,TO,",",CNJ,PRO,V,to,",",and,we,have,"TO_,",",_PRO",PRO_V,
175405,8142,",",CNJ,PRO,V,DET,",",and,we,have,a,",_CNJ",CNJ_V,V_DET,
175406,8142,CNJ,PRO,V,DET,ADJ,and,we,have,a,lively,CNJ_PRO,PRO_DET,DET_ADJ,
175407,8142,PRO,V,DET,ADJ,ADJ,we,have,a,lively,musical,PRO_V,V_ADJ,ADJ_ADJ,
175408,8142,V,DET,ADJ,ADJ,N,have,a,lively,musical,show,V_DET,DET_ADJ,ADJ_N,
175409,8142,DET,ADJ,ADJ,N,CNJ,a,lively,musical,show,if,DET_ADJ,ADJ_N,N_CNJ,
175410,8142,ADJ,ADJ,N,CNJ,*,lively,musical,show,if,not,ADJ_ADJ,ADJ_CNJ,CNJ_*,
175411,8142,ADJ,N,CNJ,*,DET,musical,show,if,not,a,ADJ_N,N_*,*_DET,
175412,8142,N,CNJ,*,DET,ADJ,show,if,not,a,superlative,N_CNJ,CNJ_DET,DET_ADJ,
175413,8142,CNJ,*,DET,ADJ,NUM,if,not,a,superlative,one,CNJ_*,*_ADJ,ADJ_NUM,
175414,8142,*,DET,ADJ,NUM,.,not,a,superlative,one,.,*_DET,DET_NUM,NUM_.,
175415,8142,DET,ADJ,NUM,.,end,a,superlative,one,.,,DET_ADJ,ADJ_.,._end,
175416,8142,ADJ,NUM,.,end,end,superlative,one,.,,,ADJ_NUM,NUM_end,end_end,
175946,8162,start,start,PRO,ADV,VBZ,,,It,sometimes,threatens,start_start,start_ADV,ADV_VBZ,
175947,8162,start,PRO,ADV,VBZ,TO,,It,sometimes,threatens,to,start_PRO,PRO_VBZ,VBZ_TO,
175948,8162,PRO,ADV,VBZ,TO,V,It,sometimes,threatens,to,linger,PRO_ADV,ADV_TO,TO_V,
175949,8162,ADV,VBZ,TO,V,P,sometimes,threatens,to,linger,in,ADV_VBZ,VBZ_V,V_P,
175950,8162,VBZ,TO,V,P,DET,threatens,to,linger,in,the,VBZ_TO,TO_P,P_DET,
175951,8162,TO,V,P,DET,N,to,linger,in,the,memory,TO_V,V_DET,DET_N,
175952,8162,V,P,DET,N,P,linger,in,the,memory,after,V_P,P_N,N_P,
175953,8162,P,DET,N,P,DET,in,the,memory,after,the,P_DET,DET_P,P_DET,
175954,8162,DET,N,P,DET,ADJ,the,memory,after,the,final,DET_N,N_DET,DET_ADJ,
175955,8162,N,P,DET,ADJ,N,memory,after,the,final,curtain,N_P,P_ADJ,ADJ_N,
175956,8162,P,DET,ADJ,N,",",after,the,final,curtain,",",P_DET,DET_N,"N_,",
175957,8162,DET,ADJ,N,",",CNJ,the,final,curtain,",",and,DET_ADJ,"ADJ_,",",_CNJ",
175958,8162,ADJ,N,",",CNJ,DET,final,curtain,",",and,some,ADJ_N,N_CNJ,CNJ_DET,
175959,8162,N,",",CNJ,DET,P,curtain,",",and,some,of,"N_,",",_DET",DET_P,
175960,8162,",",CNJ,DET,P,PRO,",",and,some,of,it,",_CNJ",CNJ_P,P_PRO,
175961,8162,CNJ,DET,P,PRO,",",and,some,of,it,",",CNJ_DET,DET_PRO,"PRO_,",
175962,8162,DET,P,PRO,",",ADJ,some,of,it,",",such,DET_P,"P_,",",_ADJ",
175963,8162,P,PRO,",",ADJ,CNJ,of,it,",",such,as,P_PRO,PRO_ADJ,ADJ_CNJ,
175964,8162,PRO,",",ADJ,CNJ,DET,it,",",such,as,the,"PRO_,",",_CNJ",CNJ_DET,
175965,8162,",",ADJ,CNJ,DET,ADJ,",",such,as,the,catchy,",_ADJ",ADJ_DET,DET_ADJ,
175966,8162,ADJ,CNJ,DET,ADJ,``,such,as,the,catchy,``,ADJ_CNJ,CNJ_ADJ,ADJ_``,
175967,8162,CNJ,DET,ADJ,``,VBZ,as,the,catchy,``,Sez,CNJ_DET,DET_``,``_VBZ,
175968,8162,DET,ADJ,``,VBZ,PRO,the,catchy,``,Sez,I,DET_ADJ,ADJ_VBZ,VBZ_PRO,
175969,8162,ADJ,``,VBZ,PRO,'',catchy,``,Sez,I,'',ADJ_``,``_PRO,PRO_'',
175970,8162,``,VBZ,PRO,'',",",``,Sez,I,'',",",``_VBZ,VBZ_'',"''_,",
175971,8162,VBZ,PRO,'',",",V,Sez,I,'',",",does,VBZ_PRO,"PRO_,",",_V",
175972,8162,PRO,'',",",V,.,I,'',",",does,.,PRO_'',''_V,V_.,
175973,8162,'',",",V,.,end,'',",",does,.,,"''_,",",_.",._end,
175974,8162,",",V,.,end,end,",",does,.,,,",_V",V_end,end_end,
182189,8429,start,start,EX,V,N,,,There,are,times,start_start,start_V,V_N,
182190,8429,start,EX,V,N,WH,,There,are,times,when,start_EX,EX_N,N_WH,
182191,8429,EX,V,N,WH,PRO,There,are,times,when,one,EX_V,V_WH,WH_PRO,
182192,8429,V,N,WH,PRO,VBZ,are,times,when,one,suspects,V_N,N_PRO,PRO_VBZ,
182193,8429,N,WH,PRO,VBZ,CNJ,times,when,one,suspects,that,N_WH,WH_VBZ,VBZ_CNJ,
182194,8429,WH,PRO,VBZ,CNJ,DET,when,one,suspects,that,the,WH_PRO,PRO_CNJ,CNJ_DET,
182195,8429,PRO,VBZ,CNJ,DET,N,one,suspects,that,the,songs,PRO_VBZ,VBZ_DET,DET_N,
182196,8429,VBZ,CNJ,DET,N,WH,suspects,that,the,songs,that,VBZ_CNJ,CNJ_N,N_WH,
182197,8429,CNJ,DET,N,WH,V,that,the,songs,that,are,CNJ_DET,DET_WH,WH_V,
182198,8429,DET,N,WH,V,VN,the,songs,that,are,dropped,DET_N,N_V,V_VN,
182199,8429,N,WH,V,VN,P,songs,that,are,dropped,from,N_WH,WH_VN,VN_P,
182200,8429,WH,V,VN,P,ADJ,that,are,dropped,from,musical,WH_V,V_P,P_ADJ,
182201,8429,V,VN,P,ADJ,N,are,dropped,from,musical,shows,V_VN,VN_ADJ,ADJ_N,
182202,8429,VN,P,ADJ,N,CNJ,dropped,from,musical,shows,before,VN_P,P_N,N_CNJ,
182203,8429,P,ADJ,N,CNJ,PRO,from,musical,shows,before,they,P_ADJ,ADJ_CNJ,CNJ_PRO,
182204,8429,ADJ,N,CNJ,PRO,V,musical,shows,before,they,reach,ADJ_N,N_PRO,PRO_V,
182205,8429,N,CNJ,PRO,V,NP,shows,before,they,reach,Broadway,N_CNJ,CNJ_V,V_NP,
182206,8429,CNJ,PRO,V,NP,MOD,before,they,reach,Broadway,may,CNJ_PRO,PRO_NP,NP_MOD,
182207,8429,PRO,V,NP,MOD,ADV,they,reach,Broadway,may,really,PRO_V,V_MOD,MOD_ADV,
182208,8429,V,NP,MOD,ADV,V,reach,Broadway,may,really,be,V_NP,NP_ADV,ADV_V,
182209,8429,NP,MOD,ADV,V,ADJ,Broadway,may,really,be,better,NP_MOD,MOD_V,V_ADJ,
182210,8429,MOD,ADV,V,ADJ,CNJ,may,really,be,better,than,MOD_ADV,ADV_ADJ,ADJ_CNJ,
182211,8429,ADV,V,ADJ,CNJ,DET,really,be,better,than,many,ADV_V,V_CNJ,CNJ_DET,
182212,8429,V,ADJ,CNJ,DET,P,be,better,than,many,of,V_ADJ,ADJ_DET,DET_P,
182213,8429,ADJ,CNJ,DET,P,DET,better,than,many,of,those,ADJ_CNJ,CNJ_P,P_DET,
182214,8429,CNJ,DET,P,DET,WH,than,many,of,those,that,CNJ_DET,DET_DET,DET_WH,
182215,8429,DET,P,DET,WH,V,many,of,those,that,are,DET_P,P_WH,WH_V,
182216,8429,P,DET,WH,V,VN,of,those,that,are,left,P_DET,DET_V,V_VN,
182217,8429,DET,WH,V,VN,ADV,those,that,are,left,in,DET_WH,WH_VN,VN_ADV,
182218,8429,WH,V,VN,ADV,.,that,are,left,in,.,WH_V,V_ADV,ADV_.,
182219,8429,V,VN,ADV,.,end,are,left,in,.,,V_VN,VN_.,._end,
182220,8429,VN,ADV,.,end,end,left,in,.,,,VN_ADV,ADV_end,end_end,
183373,8471,start,start,*,CNJ,DET,,,Not,that,the,start_start,start_CNJ,CNJ_DET,
183374,8471,start,*,CNJ,DET,N,,Not,that,the,picture,start_*,*_DET,DET_N,
183375,8471,*,CNJ,DET,N,V,Not,that,the,picture,is,*_CNJ,CNJ_N,N_V,
183376,8471,CNJ,DET,N,V,ADJ,that,the,picture,is,superficial,CNJ_DET,DET_V,V_ADJ,
183377,8471,DET,N,V,ADJ,.,the,picture,is,superficial,.,DET_N,N_ADJ,ADJ_.,
183378,8471,N,V,ADJ,.,end,picture,is,superficial,.,,N_V,V_.,._end,
183379,8471,V,ADJ,.,end,end,is,superficial,.,,,V_ADJ,ADJ_end,end_end,
185080,8545,start,start,PRO,ADJ,N,,,His,normal,specialty,start_start,start_ADJ,ADJ_N,
185081,8545,start,PRO,ADJ,N,V,,His,normal,specialty,is,start_PRO,PRO_N,N_V,
185082,8545,PRO,ADJ,N,V,VG,His,normal,specialty,is,playing,PRO_ADJ,ADJ_V,V_VG,
185083,8545,ADJ,N,V,VG,DET,normal,specialty,is,playing,the,ADJ_N,N_VG,VG_DET,
185084,8545,N,V,VG,DET,ADJ,specialty,is,playing,the,good-natured,N_V,V_DET,DET_ADJ,
185085,8545,V,VG,DET,ADJ,ADJ,is,playing,the,good-natured,old,V_VG,VG_ADJ,ADJ_ADJ,
185086,8545,VG,DET,ADJ,ADJ,N,playing,the,good-natured,old,man,VG_DET,DET_ADJ,ADJ_N,
185087,8545,DET,ADJ,ADJ,N,",",the,good-natured,old,man,",",DET_ADJ,ADJ_N,"N_,",
185088,8545,ADJ,ADJ,N,",",ADV,good-natured,old,man,",",frequently,ADJ_ADJ,"ADJ_,",",_ADV",
185089,8545,ADJ,N,",",ADV,ADJ,old,man,",",frequently,stupid,ADJ_N,N_ADV,ADV_ADJ,
185090,8545,N,",",ADV,ADJ,CNJ,man,",",frequently,stupid,or,"N_,",",_ADJ",ADJ_CNJ,
185091,8545,",",ADV,ADJ,CNJ,VN,",",frequently,stupid,or,deluded,",_ADV",ADV_CNJ,CNJ_VN,
185092,8545,ADV,ADJ,CNJ,VN,CNJ,frequently,stupid,or,deluded,but,ADV_ADJ,ADJ_VN,VN_CNJ,
185093,8545,ADJ,CNJ,VN,CNJ,ADV,stupid,or,deluded,but,never,ADJ_CNJ,CNJ_CNJ,CNJ_ADV,
185094,8545,CNJ,VN,CNJ,ADV,ADJ,or,deluded,but,never,mean,CNJ_VN,VN_ADV,ADV_ADJ,
185095,8545,VN,CNJ,ADV,ADJ,CNJ,deluded,but,never,mean,or,VN_CNJ,CNJ_ADJ,ADJ_CNJ,
185096,8545,CNJ,ADV,ADJ,CNJ,ADJ,but,never,mean,or,sly,CNJ_ADV,ADV_CNJ,CNJ_ADJ,
185097,8545,ADV,ADJ,CNJ,ADJ,.,never,mean,or,sly,.,ADV_ADJ,ADJ_ADJ,ADJ_.,
185098,8545,ADJ,CNJ,ADJ,.,end,mean,or,sly,.,,ADJ_CNJ,CNJ_.,._end,
185099,8545,CNJ,ADJ,.,end,end,or,sly,.,,,CNJ_ADJ,ADJ_end,end_end,
187398,8648,start,start,CNJ,DET,ADJ,,,As,a,dramatic,start_start,start_DET,DET_ADJ,
187399,8648,start,CNJ,DET,ADJ,N,,As,a,dramatic,narrative,start_CNJ,CNJ_ADJ,ADJ_N,
187400,8648,CNJ,DET,ADJ,N,``,As,a,dramatic,narrative,``,CNJ_DET,DET_N,N_``,
187401,8648,DET,ADJ,N,``,DET,a,dramatic,narrative,``,The,DET_ADJ,ADJ_``,``_DET,
187402,8648,ADJ,N,``,DET,N,dramatic,narrative,``,The,Making,ADJ_N,N_DET,DET_N,
187403,8648,N,``,DET,N,P,narrative,``,The,Making,Of,N_``,``_N,N_P,
187404,8648,``,DET,N,P,DET,``,The,Making,Of,The,``_DET,DET_P,P_DET,
187405,8648,DET,N,P,DET,N,The,Making,Of,The,President,DET_N,N_DET,DET_N,
187406,8648,N,P,DET,N,NUM,Making,Of,The,President,1960,N_P,P_N,N_NUM,
187407,8648,P,DET,N,NUM,'',Of,The,President,1960,'',P_DET,DET_NUM,NUM_'',
187408,8648,DET,N,NUM,'',V,The,President,1960,'',is,DET_N,N_'',''_V,
187409,8648,N,NUM,'',V,ADV,President,1960,'',is,continuously,N_NUM,NUM_V,V_ADV,
187410,8648,NUM,'',V,ADV,ADJ,1960,'',is,continuously,engrossing,NUM_'',''_ADV,ADV_ADJ,
187411,8648,'',V,ADV,ADJ,.,'',is,continuously,engrossing,.,''_V,V_ADJ,ADJ_.,
187412,8648,V,ADV,ADJ,.,end,is,continuously,engrossing,.,,V_ADV,ADV_.,._end,
187413,8648,ADV,ADJ,.,end,end,continuously,engrossing,.,,,ADV_ADJ,ADJ_end,end_end,
187812,8668,start,start,PRO,VD,DET,,,He,enlisted,a,start_start,start_VD,VD_DET,
187813,8668,start,PRO,VD,DET,N,,He,enlisted,a,staff,start_PRO,PRO_DET,DET_N,
187814,8668,PRO,VD,DET,N,P,He,enlisted,a,staff,of,PRO_VD,VD_N,N_P,
187815,8668,VD,DET,N,P,ADJ,enlisted,a,staff,of,loyal,VD_DET,DET_P,P_ADJ,
187816,8668,DET,N,P,ADJ,N,a,staff,of,loyal,experts,DET_N,N_ADJ,ADJ_N,
187817,8668,N,P,ADJ,N,CNJ,staff,of,loyal,experts,and,N_P,P_N,N_CNJ,
187818,8668,P,ADJ,N,CNJ,P,of,loyal,experts,and,of,P_ADJ,ADJ_CNJ,CNJ_P,
187819,8668,ADJ,N,CNJ,P,DET,loyal,experts,and,of,many,ADJ_N,N_P,P_DET,
187820,8668,N,CNJ,P,DET,ADJ,experts,and,of,many,zealous,N_CNJ,CNJ_DET,DET_ADJ,
187821,8668,CNJ,P,DET,ADJ,N,and,of,many,zealous,volunteers,CNJ_P,P_ADJ,ADJ_N,
187822,8668,P,DET,ADJ,N,.,of,many,zealous,volunteers,.,P_DET,DET_N,N_.,
187823,8668,DET,ADJ,N,.,end,many,zealous,volunteers,.,,DET_ADJ,ADJ_.,._end,
187824,8668,ADJ,N,.,end,end,zealous,volunteers,.,,,ADJ_N,N_end,end_end,
188206,8685,start,start,DET,N,",",,,No,orchestra,",",start_start,start_N,"N_,",
188207,8685,start,DET,N,",",WH,,No,orchestra,",",however,start_DET,"DET_,",",_WH",
188208,8685,DET,N,",",WH,",",No,orchestra,",",however,",",DET_N,N_WH,"WH_,",
188209,8685,N,",",WH,",",MOD,orchestra,",",however,",",could,"N_,",",_,",",_MOD",
188210,8685,",",WH,",",MOD,V,",",however,",",could,be,",_WH",WH_MOD,MOD_V,
188211,8685,WH,",",MOD,V,VN,however,",",could,be,expected,"WH_,",",_V",V_VN,
188212,8685,",",MOD,V,VN,TO,",",could,be,expected,to,",_MOD",MOD_VN,VN_TO,
188213,8685,MOD,V,VN,TO,V,could,be,expected,to,follow,MOD_V,V_TO,TO_V,
188214,8685,V,VN,TO,V,DET,be,expected,to,follow,a,V_VN,VN_V,V_DET,
188215,8685,VN,TO,V,DET,N,expected,to,follow,a,singer,VN_TO,TO_DET,DET_N,
188216,8685,TO,V,DET,N,P,to,follow,a,singer,through,TO_V,V_N,N_P,
188217,8685,V,DET,N,P,DET,follow,a,singer,through,quite,V_DET,DET_P,P_DET,
188218,8685,DET,N,P,DET,DET,a,singer,through,quite,as,DET_N,N_DET,DET_DET,
188219,8685,N,P,DET,DET,DET,singer,through,quite,as,many,N_P,P_DET,DET_DET,
188220,8685,P,DET,DET,DET,N,through,quite,as,many,adventures,P_DET,DET_DET,DET_N,
188221,8685,DET,DET,DET,N,P,quite,as,many,adventures,with,DET_DET,DET_N,N_P,
188222,8685,DET,DET,N,P,N,as,many,adventures,with,pitch,DET_DET,DET_P,P_N,
188223,8685,DET,N,P,N,CNJ,many,adventures,with,pitch,as,DET_N,N_N,N_CNJ,
188224,8685,N,P,N,CNJ,NP,adventures,with,pitch,as,Miss,N_P,P_CNJ,CNJ_NP,
188225,8685,P,N,CNJ,NP,NP,with,pitch,as,Miss,Pons,P_N,N_NP,NP_NP,
188226,8685,N,CNJ,NP,NP,VD,pitch,as,Miss,Pons,encountered,N_CNJ,CNJ_NP,NP_VD,
188227,8685,CNJ,NP,NP,VD,DET,as,Miss,Pons,encountered,last,CNJ_NP,NP_VD,VD_DET,
188228,8685,NP,NP,VD,DET,N,Miss,Pons,encountered,last,night,NP_NP,NP_DET,DET_N,
188229,8685,NP,VD,DET,N,.,Pons,encountered,last,night,.,NP_VD,VD_N,N_.,
188230,8685,VD,DET,N,.,end,encountered,last,night,.,,VD_DET,DET_.,._end,
188231,8685,DET,N,.,end,end,last,night,.,,,DET_N,N_end,end_end,
191678,8826,start,start,DET,N,V,,,These,scientists,are,start_start,start_N,N_V,
191679,8826,start,DET,N,V,VN,,These,scientists,are,convinced,start_DET,DET_V,V_VN,
191680,8826,DET,N,V,VN,CNJ,These,scientists,are,convinced,that,DET_N,N_VN,VN_CNJ,
191681,8826,N,V,VN,CNJ,DET,scientists,are,convinced,that,a,N_V,V_CNJ,CNJ_DET,
191682,8826,V,VN,CNJ,DET,N,are,convinced,that,a,telescope,V_VN,VN_DET,DET_N,
191683,8826,VN,CNJ,DET,N,ADJ,convinced,that,a,telescope,unclouded,VN_CNJ,CNJ_N,N_ADJ,
191684,8826,CNJ,DET,N,ADJ,P,that,a,telescope,unclouded,by,CNJ_DET,DET_ADJ,ADJ_P,
191685,8826,DET,N,ADJ,P,DET,a,telescope,unclouded,by,the,DET_N,N_P,P_DET,
191686,8826,N,ADJ,P,DET,N,telescope,unclouded,by,the,earth's,N_ADJ,ADJ_DET,DET_N,
191687,8826,ADJ,P,DET,N,N,unclouded,by,the,earth's,gases,ADJ_P,P_N,N_N,
191688,8826,P,DET,N,N,MOD,by,the,earth's,gases,will,P_DET,DET_N,N_MOD,
191689,8826,DET,N,N,MOD,V,the,earth's,gases,will,go,DET_N,N_MOD,MOD_V,
191690,8826,N,N,MOD,V,DET,earth's,gases,will,go,a,N_N,N_V,V_DET,
191691,8826,N,MOD,V,DET,ADJ,gases,will,go,a,long,N_MOD,MOD_DET,DET_ADJ,
191692,8826,MOD,V,DET,ADJ,N,will,go,a,long,way,MOD_V,V_ADJ,ADJ_N,
191693,8826,V,DET,ADJ,N,P,go,a,long,way,toward,V_DET,DET_N,N_P,
191694,8826,DET,ADJ,N,P,VG,a,long,way,toward,bolstering,DET_ADJ,ADJ_P,P_VG,
191695,8826,ADJ,N,P,VG,CNJ,long,way,toward,bolstering,or,ADJ_N,N_VG,VG_CNJ,
191696,8826,N,P,VG,CNJ,VG,way,toward,bolstering,or,destroying,N_P,P_CNJ,CNJ_VG,
191697,8826,P,VG,CNJ,VG,ADJ,toward,bolstering,or,destroying,cosmic,P_VG,VG_VG,VG_ADJ,
191698,8826,VG,CNJ,VG,ADJ,N,bolstering,or,destroying,cosmic,theories,VG_CNJ,CNJ_ADJ,ADJ_N,
191699,8826,CNJ,VG,ADJ,N,.,or,destroying,cosmic,theories,.,CNJ_VG,VG_N,N_.,
191700,8826,VG,ADJ,N,.,end,destroying,cosmic,theories,.,,VG_ADJ,ADJ_.,._end,
191701,8826,ADJ,N,.,end,end,cosmic,theories,.,,,ADJ_N,N_end,end_end,
192124,8841,start,start,ADV,P,DET,,,Now,for,the,start_start,start_P,P_DET,
192125,8841,start,ADV,P,DET,ADJ,,Now,for,the,good,start_ADV,ADV_DET,DET_ADJ,
192126,8841,ADV,P,DET,ADJ,N,Now,for,the,good,points,ADV_P,P_ADJ,ADJ_N,
192127,8841,P,DET,ADJ,N,.,for,the,good,points,.,P_DET,DET_N,N_.,
192128,8841,DET,ADJ,N,.,end,the,good,points,.,,DET_ADJ,ADJ_.,._end,
192129,8841,ADJ,N,.,end,end,good,points,.,,,ADJ_N,N_end,end_end,
194467,8940,start,start,CNJ,",",P,,,And,",",for,start_start,"start_,",",_P",
194468,8940,start,CNJ,",",P,DET,,And,",",for,all,start_CNJ,CNJ_P,P_DET,
194469,8940,CNJ,",",P,DET,PRO,And,",",for,all,his,"CNJ_,",",_DET",DET_PRO,
194470,8940,",",P,DET,PRO,VN,",",for,all,his,lacquered,",_P",P_PRO,PRO_VN,
194471,8940,P,DET,PRO,VN,",",for,all,his,lacquered,",",P_DET,DET_VN,"VN_,",
194472,8940,DET,PRO,VN,",",DET,all,his,lacquered,",",almost,DET_PRO,"PRO_,",",_DET",
194473,8940,PRO,VN,",",DET,ADJ,his,lacquered,",",almost,Byzantine,PRO_VN,VN_DET,DET_ADJ,
194474,8940,VN,",",DET,ADJ,N,lacquered,",",almost,Byzantine,self-consciousness,"VN_,",",_ADJ",ADJ_N,
194475,8940,",",DET,ADJ,N,",",",",almost,Byzantine,self-consciousness,",",",_DET",DET_N,"N_,",
194476,8940,DET,ADJ,N,",",PRO,almost,Byzantine,self-consciousness,",",he,DET_ADJ,"ADJ_,",",_PRO",
194477,8940,ADJ,N,",",PRO,MOD,Byzantine,self-consciousness,",",he,can,ADJ_N,N_PRO,PRO_MOD,
194478,8940,N,",",PRO,MOD,V,self-consciousness,",",he,can,make,"N_,",",_MOD",MOD_V,
194479,8940,",",PRO,MOD,V,PRO,",",he,can,make,one,",_PRO",PRO_V,V_PRO,
194480,8940,PRO,MOD,V,PRO,V,he,can,make,one,recognize,PRO_MOD,MOD_PRO,PRO_V,
194481,8940,MOD,V,PRO,V,DET,can,make,one,recognize,the,MOD_V,V_V,V_DET,
194482,8940,V,PRO,V,DET,N,make,one,recognize,the,aptness,V_PRO,PRO_DET,DET_N,
194483,8940,PRO,V,DET,N,P,one,recognize,the,aptness,of,PRO_V,V_N,N_P,
194484,8940,V,DET,N,P,DET,recognize,the,aptness,of,an,V_DET,DET_P,P_DET,
194485,8940,DET,N,P,DET,ADJ,the,aptness,of,an,unexpected,DET_N,N_DET,DET_ADJ,
194486,8940,N,P,DET,ADJ,N,aptness,of,an,unexpected,comparison,N_P,P_ADJ,ADJ_N,
194487,8940,P,DET,ADJ,N,.,of,an,unexpected,comparison,.,P_DET,DET_N,N_.,
194488,8940,DET,ADJ,N,.,end,an,unexpected,comparison,.,,DET_ADJ,ADJ_.,._end,
194489,8940,ADJ,N,.,end,end,unexpected,comparison,.,,,ADJ_N,N_end,end_end,
198382,9113,start,start,DET,N,P,,,The,ramblings,on,start_start,start_N,N_P,
198383,9113,start,DET,N,P,N,,The,ramblings,on,life,start_DET,DET_P,P_N,
198384,9113,DET,N,P,N,",",The,ramblings,on,life,",",DET_N,N_N,"N_,",
198385,9113,N,P,N,",",N,ramblings,on,life,",",death,N_P,"P_,",",_N",
198386,9113,P,N,",",N,",",on,life,",",death,",",P_N,N_N,"N_,",
198387,9113,N,",",N,",",CNJ,life,",",death,",",and,"N_,",",_,",",_CNJ",
198388,9113,",",N,",",CNJ,DET,",",death,",",and,the,",_N",N_CNJ,CNJ_DET,
198389,9113,N,",",CNJ,DET,N,death,",",and,the,wonder,"N_,",",_DET",DET_N,
198390,9113,",",CNJ,DET,N,P,",",and,the,wonder,of,",_CNJ",CNJ_N,N_P,
198391,9113,CNJ,DET,N,P,PRO,and,the,wonder,of,it,CNJ_DET,DET_P,P_PRO,
198392,9113,DET,N,P,PRO,DET,the,wonder,of,it,all,DET_N,N_PRO,PRO_DET,
198393,9113,N,P,PRO,DET,V,wonder,of,it,all,are,N_P,P_DET,DET_V,
198394,9113,P,PRO,DET,V,ADJ,of,it,all,are,distressing,P_PRO,PRO_V,V_ADJ,
198395,9113,PRO,DET,V,ADJ,.,it,all,are,distressing,;,PRO_DET,DET_ADJ,ADJ_.,
198396,9113,DET,V,ADJ,.,.,all,are,distressing,;,;,DET_V,V_.,._.,
198397,9113,V,ADJ,.,.,end,are,distressing,;,;,,V_ADJ,ADJ_.,._end,
198398,9113,ADJ,.,.,end,end,distressing,;,;,,,ADJ_.,._end,end_end,
199172,9147,start,start,CNJ,PRO,MOD,,,But,he,would,start_start,start_PRO,PRO_MOD,
199173,9147,start,CNJ,PRO,MOD,V,,But,he,would,fight,start_CNJ,CNJ_MOD,MOD_V,
199174,9147,CNJ,PRO,MOD,V,P,But,he,would,fight,for,CNJ_PRO,PRO_V,V_P,
199175,9147,PRO,MOD,V,P,PRO,he,would,fight,for,his,PRO_MOD,MOD_P,P_PRO,
199176,9147,MOD,V,P,PRO,ADJ,would,fight,for,his,own,MOD_V,V_PRO,PRO_ADJ,
199177,9147,V,P,PRO,ADJ,N,fight,for,his,own,liberty,V_P,P_ADJ,ADJ_N,
199178,9147,P,PRO,ADJ,N,P,for,his,own,liberty,rather,P_PRO,PRO_N,N_P,
199179,9147,PRO,ADJ,N,P,P,his,own,liberty,rather,than,PRO_ADJ,ADJ_P,P_P,
199180,9147,ADJ,N,P,P,P,own,liberty,rather,than,for,ADJ_N,N_P,P_P,
199181,9147,N,P,P,P,DET,liberty,rather,than,for,any,N_P,P_P,P_DET,
199182,9147,P,P,P,DET,ADJ,rather,than,for,any,abstract,P_P,P_DET,DET_ADJ,
199183,9147,P,P,DET,ADJ,N,than,for,any,abstract,principle,P_P,P_ADJ,ADJ_N,
199184,9147,P,DET,ADJ,N,VN,for,any,abstract,principle,connected,P_DET,DET_N,N_VN,
199185,9147,DET,ADJ,N,VN,P,any,abstract,principle,connected,with,DET_ADJ,ADJ_VN,VN_P,
199186,9147,ADJ,N,VN,P,PRO,abstract,principle,connected,with,it,ADJ_N,N_P,P_PRO,
199187,9147,N,VN,P,PRO,--,principle,connected,with,it,--,N_VN,VN_PRO,PRO_--,
199188,9147,VN,P,PRO,--,ADJ,connected,with,it,--,such,VN_P,P_--,--_ADJ,
199189,9147,P,PRO,--,ADJ,CNJ,with,it,--,such,as,P_PRO,PRO_ADJ,ADJ_CNJ,
199190,9147,PRO,--,ADJ,CNJ,``,it,--,such,as,``,PRO_--,--_CNJ,CNJ_``,
